extended_rank	name_short	name	inn	country	profile	in_training	actual_score	actual_rank	predicted_score	score_normalized	F1	F2	F3	F4	F5
580	"Автономная Некоммерческая Организация Высшего Образования ""Санкт-Петербургская Юридическая Академия"	"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ВЫСШЕГО ОБРАЗОВАНИЯ ""САНКТ-ПЕТЕРБУРГСКАЯ ЮРИДИЧЕСКАЯ АКАДЕМИЯ"""	7811618418.0	RU		False			-6.762450100304157	28.29	-0.2658940053049974	-4.029044485979092	-0.8495597828677892	-0.3097540626897931	-0.5093703392633386
581	"Автономная Некоммерческая Организация Высшего Образования ""Академия Социального Образования"	"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ВЫСШЕГО ОБРАЗОВАНИЯ ""АКАДЕМИЯ СОЦИАЛЬНОГО ОБРАЗОВАНИЯ"""	1658207292.0	RU		False			-6.85831806875732	28.21	-0.014299072724025	-4.246107061291206	0.3338653724284766	-0.5215540492774717	-0.1644855190529109
582	"Негосударственное (Частное) Образовательное Учреждение Высшего Образования ""Томский Институт Бизнеса"	"НЕГОСУДАРСТВЕННОЕ (ЧАСТНОЕ) ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ТОМСКИЙ ИНСТИТУТ БИЗНЕСА"""	7017021160.0	RU		False			-6.870194494536463	28.2	0.1629352662730141	-4.571208386854209	-1.380154187151018	1.9957139414798204	-0.6872453820363301
583	Автономная Некоммерческая Организация Высшего Образования «Международная Полицейская Академия Впа	АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ВЫСШЕГО ОБРАЗОВАНИЯ «МЕЖДУНАРОДНАЯ ПОЛИЦЕЙСКАЯ АКАДЕМИЯ ВПА»	7107134779.0	RU		False			-6.896843971419067	28.17	-0.0449345875319639	-4.222035181706352	-0.9321574096489412	-0.1961827506198684	-1.1413193388511085
584	Автономная Некоммерческая Организация Высшего Образования «Институт Гуманитарного Образования И Информационных Технологий	АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ВЫСШЕГО ОБРАЗОВАНИЯ «ИНСТИТУТ ГУМАНИТАРНОГО ОБРАЗОВАНИЯ И ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ»	7719423181.0	RU		False			-7.067233713698798	28.02	-0.644271927154143	-3.7276817454042983	-1.1012966680506595	-0.5304642423855943	-2.248041672586706
585	Религиозная Организация - Духовная Образовательная Организация Высшего Образования «Калужская Духовная Семинария Калужской Епархии Русской Православной Церкви	РЕЛИГИОЗНАЯ ОРГАНИЗАЦИЯ - ДУХОВНАЯ ОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ВЫСШЕГО ОБРАЗОВАНИЯ «КАЛУЖСКАЯ ДУХОВНАЯ СЕМИНАРИЯ КАЛУЖСКОЙ ЕПАРХИИ РУССКОЙ ПРАВОСЛАВНОЙ ЦЕРКВИ»	4027032529.0	RU		False			-7.088479148898927	28.0	-0.3711081821883737	-4.012745476597208	-0.6873705836421273	0.0688146392657873	-1.5563186158990154
586	"Образовательное Частное Учреждение Высшего Образования ""Московский Университет Имени А.С. Грибоедова"	"ОБРАЗОВАТЕЛЬНОЕ ЧАСТНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""МОСКОВСКИЙ УНИВЕРСИТЕТ ИМЕНИ А.С. ГРИБОЕДОВА"""	7701042379.0	RU		False			-7.385544112645903	27.74	0.5071493034912637	-4.757007820656404	-0.194394374350145	-0.0864314616787729	0.4607929404408023
587	Социально-Педагогический Институт	"ЧАСТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""СОЦИАЛЬНО-ПЕДАГОГИЧЕСКИЙ ИНСТИТУТ"""	542015568.0	RU		False			-7.450774168114989	27.68	-0.2945948866157862	-3.9866096722240982	-0.909774582342174	-1.397232252050686	-1.4020742879280756
588	Санкт-Петербургский Университет Технологий Управления И Экономики	"ЧАСТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""САНКТ-ПЕТЕРБУРГСКИЙ УНИВЕРСИТЕТ ТЕХНОЛОГИЙ УПРАВЛЕНИЯ И ЭКОНОМИКИ"""	7826001459.0	RU		False			-7.521787083521893	27.62	0.4135117213361517	-4.688682600734283	-0.5863233381167621	-0.0779902569479641	-0.0392549130939098
589	Частное Учреждение Высшего Образования Институт Государственного Администрирования	ЧАСТНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ИНСТИТУТ ГОСУДАРСТВЕННОГО АДМИНИСТРИРОВАНИЯ	7724181932.0	RU		False			-7.648223923518579	27.51	-0.0139238423071192	-4.344716580970492	-0.4207913358632676	-0.2097608529051325	-1.51308519504705
590	"Образовательное Частное Учреждение Высшего Образования ""Международный Юридический Институт"	"ОБРАЗОВАТЕЛЬНОЕ ЧАСТНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""МЕЖДУНАРОДНЫЙ ЮРИДИЧЕСКИЙ ИНСТИТУТ"""	7719046938.0	RU		False			-7.811370878742096	27.36	-0.1345576893908342	-4.2955652049688	-0.9820306588309448	0.0263625047747342	0.0413177066241903
591	"Некоммерческое Образовательное Частное Учреждение Высшего Образования ""Гуманитарный Институт Имени П.А. Столыпина"	"НЕКОММЕРЧЕСКОЕ ОБРАЗОВАТЕЛЬНОЕ ЧАСТНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ГУМАНИТАРНЫЙ ИНСТИТУТ ИМЕНИ П.А. СТОЛЫПИНА"""	7705056245.0	RU		False			-7.886640964179563	27.3	0.0572996598616395	-4.4472737796262	0.7916483074281304	-0.4660984556224931	0.171355387100831
592	Религиозная Организация - Духовная Образовательная Организация Высшего Образования Вологодская Духовная Семинария Вологодской Епархии Русской Православной Церкви	РЕЛИГИОЗНАЯ ОРГАНИЗАЦИЯ - ДУХОВНАЯ ОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ВЫСШЕГО ОБРАЗОВАНИЯ ВОЛОГОДСКАЯ ДУХОВНАЯ СЕМИНАРИЯ ВОЛОГОДСКОЙ ЕПАРХИИ РУССКОЙ ПРАВОСЛАВНОЙ ЦЕРКВИ	3525094413.0	RU		False			-7.992181681578607	27.2	-0.2633757206858999	-4.269453714049604	-1.0575100607985672	0.7157589978273977	-0.6010213154556963
593	Автономная Некоммерческая Организация Высшего Образования «Международная Академия Бизнеса И Управления	АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ВЫСШЕГО ОБРАЗОВАНИЯ «МЕЖДУНАРОДНАЯ АКАДЕМИЯ БИЗНЕСА И УПРАВЛЕНИЯ»	7717284888.0	RU		False			-8.015215184146143	27.18	-0.1482481389716619	-4.262216317767019	-1.0922948293741122	-0.3549701385895376	-1.2124993075368085
594	Среднерусский Гуманитарно-Технологический Институт	ЧАСТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ «СРЕДНЕРУССКИЙ ГУМАНИТАРНО-ТЕХНОЛОГИЧЕСКИЙ ИНСТИТУТ»	4025043620.0	RU		False			-8.045084693079694	27.16	0.6561526736195608	-4.89958549685876	-1.169915142832202	-0.3880041715625123	-0.7691564644883293
595	Восточно-Сибирский Институт Экономики И Права	ЧАСТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ «ВОСТОЧНО-СИБИРСКИЙ ИНСТИТУТ ЭКОНОМИКИ И ПРАВА»	3808029091.0	RU		False			-8.156782308926282	27.06	-0.0653685510259822	-4.360877977038597	-1.246198097582833	-0.1237385926546521	-1.3839205873365463
596	Международная Ветеринарная Академия	"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ВЫСШЕГО ОБРАЗОВАНИЯ ""МЕЖДУНАРОДНАЯ ВЕТЕРИНАРНАЯ АКАДЕМИЯ"""	5027285909.0	RU		False			-8.218662474854241	27.0	-0.5719689282538061	-4.127822704516774	-1.1364091219983388	1.7119702767206442	-1.9026168852235217
597	Московский Университет Им. С.Ю. Витте	"ЧАСТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""МОСКОВСКИЙ УНИВЕРСИТЕТ ИМ. С.Ю. ВИТТЕ"""	7712076411.0	RU		False			-8.246864608563058	26.98	0.5211069833546947	-4.868547886737397	-0.9945064166091748	0.1609186034355313	-0.9023140803146964
598	Некоммерческое Невинномысский Институт Экономики, Управления И Права	"НЕКОММЕРЧЕСКОЕ ЧАСТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""НЕВИННОМЫССКИЙ ИНСТИТУТ ЭКОНОМИКИ, УПРАВЛЕНИЯ И ПРАВА"""	2631017754.0	RU		False			-8.261186263292323	26.96	-0.1944360949544758	-4.19978567952331	-1.2841361476692232	-0.9702690980115816	-1.110176500407501
599	Автономная Некоммерческая Организация Высшего Образования Институт Современного Образования И Информационных Технологий	АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ВЫСШЕГО ОБРАЗОВАНИЯ ИНСТИТУТ СОВРЕМЕННОГО ОБРАЗОВАНИЯ И ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ	7715159183.0	RU		False			-8.32588118820987	26.91	-0.1639134076575825	-4.251350695161845	-0.9456333959057897	-0.7798103014319111	-1.4766104502132795
600	"Частное Учреждение Высшего Образования ""Московская Академия Предпринимательства"	"ЧАСТНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""МОСКОВСКАЯ АКАДЕМИЯ ПРЕДПРИНИМАТЕЛЬСТВА"""	7714111277.0	RU		False			-8.390639311520836	26.85	-0.1363324568885941	-4.331662077783941	-0.3468370570778793	-0.3102931359036427	-1.675335671835859
601	Академия Управления И Производства	"ЧАСТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""АКАДЕМИЯ УПРАВЛЕНИЯ И ПРОИЗВОДСТВА"""	7714109038.0	RU		False			-8.416341687071053	26.83	0.0236194626090553	-4.43117799035266	-0.900792637610268	-0.5385023684741631	-1.5989980232711014
602	Невский Институт Языка И Культуры	"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ВЫСШЕГО ОБРАЗОВАНИЯ ""НЕВСКИЙ ИНСТИТУТ ЯЗЫКА И КУЛЬТУРЫ"""	7813631990.0	RU		False			-8.440891172805195	26.8	-0.5938685803829831	-3.982023789993223	-0.3822411911881953	-0.2741842871934778	-1.4720702024035637
603	"Автономная Некоммерческая Организация Высшего Образования ""Московский Региональный Социально-Экономический Институт"	"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ВЫСШЕГО ОБРАЗОВАНИЯ ""МОСКОВСКИЙ РЕГИОНАЛЬНЫЙ СОЦИАЛЬНО-ЭКОНОМИЧЕСКИЙ ИНСТИТУТ"""	5003026479.0	RU		False			-8.489322161922331	26.76	-0.0387908049244857	-4.467469225170039	-0.7949537440231643	0.238728715489653	-0.9832016725710434
604	"Негосударственное Образовательное Учреждение Высшего Образования ""Московский Социально-Педагогический Институт"	"НЕГОСУДАРСТВЕННОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""МОСКОВСКИЙ СОЦИАЛЬНО-ПЕДАГОГИЧЕСКИЙ ИНСТИТУТ"""	7704149384.0	RU		False			-8.510567078165451	26.74	0.0046194613136391	-4.45666014024729	-1.314269945493429	-0.2348806705429684	-0.6072451643129553
605	Подольский Социально-Спортивный Институт	АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ВЫСШЕГО ОБРАЗОВАНИЯ «ПОДОЛЬСКИЙ СОЦИАЛЬНО-СПОРТИВНЫЙ ИНСТИТУТ»	5036171697.0	RU		False			-8.692755133632936	26.58	-0.4304662747331442	-4.0870433948358045	-1.0410786117883668	-0.7561504805972177	-1.5072638616350489
606	Московский Психолого-Социальный Университет	"ОБРАЗОВАТЕЛЬНАЯ АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ВЫСШЕГО ОБРАЗОВАНИЯ ""МОСКОВСКИЙ ПСИХОЛОГО-СОЦИАЛЬНЫЙ УНИВЕРСИТЕТ"""	7725353052.0	RU		False			-8.713653315015726	26.56	-0.0399992269222324	-4.402620123283359	-0.9715255815403626	-0.8898478416521389	0.1007203553029894
607	Ростовский Институт Защиты Предпринимателя	"ЧАСТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""РОСТОВСКИЙ ИНСТИТУТ ЗАЩИТЫ ПРЕДПРИНИМАТЕЛЯ"""	6165093520.0	RU		False			-8.86544796827988	26.43	-0.1777549737320457	-4.315130534675807	-1.114939593164608	-0.7159323700408734	-0.9620832373953524
608	"Автономная Некоммерческая Организация Высшего Образования ""Научно-Клинический Центр Имени Башларова"	"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ВЫСШЕГО ОБРАЗОВАНИЯ ""НАУЧНО-КЛИНИЧЕСКИЙ ЦЕНТР ИМЕНИ БАШЛАРОВА"""	571012466.0	RU		False			-9.36839574345641	25.98	-0.2196458924159378	-4.489695104369409	-1.4453175050159857	0.9668564725592358	-0.6346626288863472
609	"Аккредитованное Институт Управления, Бизнеса И Права"" (Г. Пятигорск)"	"АККРЕДИТОВАННОЕ ЧАСТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ИНСТИТУТ УПРАВЛЕНИЯ, БИЗНЕСА И ПРАВА"" (Г. ПЯТИГОРСК)"	2632039567.0	RU		False			-9.376795262848027	25.98	-0.3709647407173201	-4.115018571101561	-0.9885533208821328	-2.038583326790198	-0.7268343315315215
610	"Автономная Некоммерческая Организация Высшего Образования ""Институт Деловой Карьеры"	"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ВЫСШЕГО ОБРАЗОВАНИЯ ""ИНСТИТУТ ДЕЛОВОЙ КАРЬЕРЫ"""	7709201704.0	RU		False			-9.733516289783068	25.66	0.2366003897848566	-4.821378193434619	-1.1226165226733331	0.1303218364005882	-1.210417648871215
611	Международный Институт Дизайна И Сервиса	"ЧАСТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""МЕЖДУНАРОДНЫЙ ИНСТИТУТ ДИЗАЙНА И СЕРВИСА"""	7447003558.0	RU		False			-9.76731439926391	25.63	-0.1488250011447271	-4.581876634864273	-1.203156464976452	0.8299663431649018	-1.219795598477868
